date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_religious_holiday,is_national_holiday,is_cultural_holiday,is_sporting_holiday,num_holidays,ReligiousHolidayNextMonth,ReligiousHolidayLastMonth,ReligiousHolidayThisMonth,ReligiousHolidayNextWeek,ReligiousHolidayLastWeek,ReligiousHolidayThisWeek,NationalHolidayNextMonth,NationalHolidayLastMonth,NationalHolidayThisMonth,NationalHolidayNextWeek,NationalHolidayLastWeek,NationalHolidayThisWeek,CulturalHolidayNextMonth,CulturalHolidayLastMonth,CulturalHolidayThisMonth,CulturalHolidayNextWeek,CulturalHolidayLastWeek,CulturalHolidayThisWeek,SportingHolidayNextMonth,SportingHolidayLastMonth,SportingHolidayThisMonth,SportingHolidayNextWeek,SportingHolidayLastWeek,SportingHolidayThisWeek,AllHolidayNextMonth,AllHolidayLastMonth,AllHolidayThisMonth,AllHolidayNextWeek,AllHolidayLastWeek,AllHolidayThisWeek
2012-01-14,11151.0,Saturday,1,1,2012,d_351,,,,,0.0,0.0,1.0,0,0,0,0,0,2.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-15,11151.0,Sunday,2,1,2012,d_352,,,,,0.0,1.0,1.0,0,0,0,0,0,2.0,1.0,1,0.0,1.0,0,1.0,1.0,2,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-16,11151.0,Monday,3,1,2012,d_353,MartinLutherKingDay,National,,,0.0,0.0,0.0,0,1,0,0,1,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,0.0,0.0,1
2012-01-17,11151.0,Tuesday,4,1,2012,d_354,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,0.0,0.0,1
2012-01-18,11151.0,Wednesday,5,1,2012,d_355,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,0.0,0.0,1
2012-01-19,11151.0,Thursday,6,1,2012,d_356,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,0.0,0.0,1
2012-01-20,11151.0,Friday,7,1,2012,d_357,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,0.0,0.0,1
2012-01-21,11152.0,Saturday,1,1,2012,d_358,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,0.0,0.0,1
2012-01-22,11152.0,Sunday,2,1,2012,d_359,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,1,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,5.0,2.0,3,0.0,0.0,1
2012-01-23,11152.0,Monday,3,1,2012,d_360,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-24,11152.0,Tuesday,4,1,2012,d_361,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-25,11152.0,Wednesday,5,1,2012,d_362,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-26,11152.0,Thursday,6,1,2012,d_363,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-27,11152.0,Friday,7,1,2012,d_364,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-28,11201.0,Saturday,1,1,2012,d_365,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-29,11201.0,Sunday,2,1,2012,d_366,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,5.0,2.0,3,1.0,1.0,0
2012-01-30,11201.0,Monday,3,1,2012,d_367,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,1,5.0,2.0,3,0.0,0.0,1
2012-01-31,11201.0,Tuesday,4,1,2012,d_368,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,1.0,1,0.0,0.0,0,1.0,1.0,2,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,1,5.0,2.0,3,0.0,0.0,1
2012-02-01,11201.0,Wednesday,5,2,2012,d_369,,,,,1.0,1.0,0.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,2.0,3.0,5,0.0,0.0,1
2012-02-02,11201.0,Thursday,6,2,2012,d_370,,,,,1.0,0.0,1.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,2.0,3.0,5,0.0,0.0,1
2012-02-03,11201.0,Friday,7,2,2012,d_371,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,2.0,3.0,5,0.0,0.0,1
2012-02-04,11202.0,Saturday,1,2,2012,d_372,,,,,1.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,2.0,3.0,5,0.0,0.0,1
2012-02-05,11202.0,Sunday,2,2,2012,d_373,SuperBowl,Sporting,,,1.0,1.0,1.0,0,0,0,1,1,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,1,2.0,3.0,5,0.0,0.0,1
2012-02-06,11202.0,Monday,3,2,2012,d_374,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,1,0.0,1.0,0,2.0,3.0,5,1.0,1.0,0
2012-02-07,11202.0,Tuesday,4,2,2012,d_375,,,,,1.0,1.0,0.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,1,0.0,1.0,0,2.0,3.0,5,1.0,1.0,0
2012-02-08,11202.0,Wednesday,5,2,2012,d_376,,,,,1.0,0.0,1.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,1,0.0,1.0,0,2.0,3.0,5,1.0,1.0,0
2012-02-09,11202.0,Thursday,6,2,2012,d_377,,,,,1.0,1.0,1.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,1,0.0,1.0,0,2.0,3.0,5,1.0,1.0,0
2012-02-10,11202.0,Friday,7,2,2012,d_378,,,,,1.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,1,0.0,1.0,0,2.0,3.0,5,1.0,1.0,0
2012-02-11,11203.0,Saturday,1,2,2012,d_379,,,,,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,1,0.0,1.0,0,2.0,3.0,5,1.0,1.0,0
2012-02-12,11203.0,Sunday,2,2,2012,d_380,,,,,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,2,0.0,0.0,0,0.0,2.0,1,0.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,1,0.0,1.0,0,2.0,3.0,5,1.0,1.0,0
2012-02-13,11203.0,Monday,3,2,2012,d_381,,,,,0.0,1.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,0,0.0,2.0,1,1.0,0.0,0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,2.0,0.0,1
2012-02-14,11203.0,Tuesday,4,2,2012,d_382,ValentinesDay,Cultural,,,0.0,0.0,1.0,0,0,1,0,1,1.0,1.0,2,1.0,0.0,0,0.0,2.0,1,1.0,0.0,0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,2.0,0.0,1
2012-02-15,11203.0,Wednesday,5,2,2012,d_383,,,,,0.0,1.0,1.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,0,0.0,2.0,1,1.0,0.0,0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,2.0,0.0,1
2012-02-16,11203.0,Thursday,6,2,2012,d_384,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,0,0.0,2.0,1,1.0,0.0,0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,2.0,0.0,1
2012-02-17,11203.0,Friday,7,2,2012,d_385,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,0,0.0,2.0,1,1.0,0.0,0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,2.0,0.0,1
2012-02-18,11204.0,Saturday,1,2,2012,d_386,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,0,0.0,2.0,1,1.0,0.0,0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,2.0,0.0,1
2012-02-19,11204.0,Sunday,2,2,2012,d_387,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,0,0.0,2.0,1,1.0,0.0,0,1.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,2.0,0.0,1
2012-02-20,11204.0,Monday,3,2,2012,d_388,PresidentsDay,National,,,0.0,0.0,0.0,0,1,0,0,1,1.0,1.0,2,1.0,0.0,1,0.0,2.0,1,0.0,0.0,1,1.0,0.0,1,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,1.0,2
2012-02-21,11204.0,Tuesday,4,2,2012,d_389,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,1,0.0,2.0,1,0.0,0.0,1,1.0,0.0,1,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,1.0,2
2012-02-22,11204.0,Wednesday,5,2,2012,d_390,LentStart,Religious,,,0.0,0.0,0.0,1,0,0,0,1,1.0,1.0,2,1.0,0.0,1,0.0,2.0,1,0.0,0.0,1,1.0,0.0,1,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,1.0,2
2012-02-23,11204.0,Thursday,6,2,2012,d_391,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,1,0.0,2.0,1,0.0,0.0,1,1.0,0.0,1,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,1.0,2
2012-02-24,11204.0,Friday,7,2,2012,d_392,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,1,0.0,2.0,1,0.0,0.0,1,1.0,0.0,1,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,1.0,2
2012-02-25,11205.0,Saturday,1,2,2012,d_393,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,1,0.0,2.0,1,0.0,0.0,1,1.0,0.0,1,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,1.0,2
2012-02-26,11205.0,Sunday,2,2,2012,d_394,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,0.0,1,0.0,2.0,1,0.0,0.0,1,1.0,0.0,1,0.0,1.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,1.0,2
2012-02-27,11205.0,Monday,3,2,2012,d_395,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,1.0,1,0.0,2.0,1,0.0,1.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,2.0,1
2012-02-28,11205.0,Tuesday,4,2,2012,d_396,,,,,0.0,0.0,0.0,0,0,0,0,0,1.0,1.0,2,1.0,1.0,1,0.0,2.0,1,0.0,1.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,2.0,1
2012-02-29,11205.0,Wednesday,5,2,2012,d_397,LentWeek2,Religious,,,0.0,0.0,0.0,1,0,0,0,1,1.0,1.0,2,1.0,1.0,1,0.0,2.0,1,0.0,1.0,0,1.0,0.0,1,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,2.0,3.0,5,1.0,2.0,1
2012-03-01,11205.0,Thursday,6,3,2012,d_398,,,,,1.0,1.0,0.0,0,0,0,0,0,2.0,2.0,1,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,1.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,2.0,1
2012-03-02,11205.0,Friday,7,3,2012,d_399,,,,,1.0,0.0,1.0,0,0,0,0,0,2.0,2.0,1,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,1.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,2.0,1
2012-03-03,11206.0,Saturday,1,3,2012,d_400,,,,,1.0,1.0,1.0,0,0,0,0,0,2.0,2.0,1,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,1.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,2.0,1
2012-03-04,11206.0,Sunday,2,3,2012,d_401,,,,,1.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,1.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,2.0,1
2012-03-05,11206.0,Monday,3,3,2012,d_402,,,,,1.0,1.0,1.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,1,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,1.0,1
2012-03-06,11206.0,Tuesday,4,3,2012,d_403,,,,,1.0,1.0,1.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,1,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,1.0,1
2012-03-07,11206.0,Wednesday,5,3,2012,d_404,,,,,1.0,1.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,1,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,1.0,1
2012-03-08,11206.0,Thursday,6,3,2012,d_405,Purim End,Religious,,,1.0,0.0,1.0,1,0,0,0,1,2.0,2.0,1,0.0,1.0,1,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,1.0,1
2012-03-09,11206.0,Friday,7,3,2012,d_406,,,,,1.0,1.0,1.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,1,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,1.0,1
2012-03-10,11207.0,Saturday,1,3,2012,d_407,,,,,1.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,1,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,1.0,1
2012-03-11,11207.0,Sunday,2,3,2012,d_408,,,,,0.0,1.0,1.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,1,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,1.0,1
2012-03-12,11207.0,Monday,3,3,2012,d_409,,,,,0.0,1.0,1.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,1
2012-03-13,11207.0,Tuesday,4,3,2012,d_410,,,,,0.0,1.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,1
2012-03-14,11207.0,Wednesday,5,3,2012,d_411,,,,,0.0,0.0,1.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,1
2012-03-15,11207.0,Thursday,6,3,2012,d_412,,,,,0.0,1.0,1.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,1
2012-03-16,11207.0,Friday,7,3,2012,d_413,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,1
2012-03-17,11208.0,Saturday,1,3,2012,d_414,StPatricksDay,Cultural,,,0.0,0.0,0.0,0,0,1,0,1,2.0,2.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,1
2012-03-18,11208.0,Sunday,2,3,2012,d_415,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,0.0,1,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,1
2012-03-19,11208.0,Monday,3,3,2012,d_416,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,0
2012-03-20,11208.0,Tuesday,4,3,2012,d_417,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,0
2012-03-21,11208.0,Wednesday,5,3,2012,d_418,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,0
2012-03-22,11208.0,Thursday,6,3,2012,d_419,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,0
2012-03-23,11208.0,Friday,7,3,2012,d_420,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,0
2012-03-24,11209.0,Saturday,1,3,2012,d_421,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,0
2012-03-25,11209.0,Sunday,2,3,2012,d_422,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,0.0,1.0,0
2012-03-26,11209.0,Monday,3,3,2012,d_423,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,0.0,0
2012-03-27,11209.0,Tuesday,4,3,2012,d_424,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,0.0,0
2012-03-28,11209.0,Wednesday,5,3,2012,d_425,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,0.0,0
2012-03-29,11209.0,Thursday,6,3,2012,d_426,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,0.0,0
2012-03-30,11209.0,Friday,7,3,2012,d_427,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,0.0,0
2012-03-31,11210.0,Saturday,1,3,2012,d_428,,,,,0.0,0.0,0.0,0,0,0,0,0,2.0,2.0,1,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,5.0,2,1.0,0.0,0
2012-04-01,11210.0,Sunday,2,4,2012,d_429,,,,,1.0,1.0,0.0,0,0,0,0,0,0.0,1.0,2,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,1.0,0.0,0
2012-04-02,11210.0,Monday,3,4,2012,d_430,,,,,1.0,0.0,1.0,0,0,0,0,0,0.0,1.0,2,2.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,2.0,0.0,1
2012-04-03,11210.0,Tuesday,4,4,2012,d_431,,,,,1.0,1.0,1.0,0,0,0,0,0,0.0,1.0,2,2.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,2.0,0.0,1
2012-04-04,11210.0,Wednesday,5,4,2012,d_432,,,,,1.0,0.0,0.0,0,0,0,0,0,0.0,1.0,2,2.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,2.0,0.0,1
2012-04-05,11210.0,Thursday,6,4,2012,d_433,,,,,1.0,1.0,1.0,0,0,0,0,0,0.0,1.0,2,2.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,2.0,0.0,1
2012-04-06,11210.0,Friday,7,4,2012,d_434,,,,,1.0,1.0,1.0,0,0,0,0,0,0.0,1.0,2,2.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,2.0,0.0,1
2012-04-07,11211.0,Saturday,1,4,2012,d_435,,,,,1.0,1.0,0.0,0,0,0,0,0,0.0,1.0,2,2.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,2.0,0.0,1
2012-04-08,11211.0,Sunday,2,4,2012,d_436,Easter,Cultural,,,1.0,0.0,1.0,0,0,1,0,1,0.0,1.0,2,2.0,0.0,0,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,2.0,0.0,1
2012-04-09,11211.0,Monday,3,4,2012,d_437,,,,,1.0,1.0,1.0,0,0,0,0,0,0.0,1.0,2,0.0,0.0,2,1.0,0.0,0,0.0,0.0,0,2.0,1.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,3.0,2.0,3,0.0,1.0,2
